ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100038421,"US Representative, District 2","","","","US Congressional District 2",1,,9901,"Write-in",12/9/2018 7:21:44 AM,1,0,0,304/381,
100038421,"US Representative, District 2","Democrat, Working Families","","","US Congressional District 2",1,,100060598,"Jamie McLeod-Skinner",12/9/2018 7:21:44 AM,1,177,0.216646266829865,304/381,
100038421,"US Representative, District 2","Independent","","","US Congressional District 2",1,,100060602,"Mark R Roberts",12/9/2018 7:21:44 AM,1,48,0.0587515299877601,304/381,
100038421,"US Representative, District 2","Republican","","","US Congressional District 2",1,,100061546,"Greg Walden",12/9/2018 7:21:44 AM,1,592,0.724602203182375,304/381,
100038425,"Governor","","","","Statewide Partisan",4,,9901,"Write-in",12/9/2018 7:21:44 AM,1,0,0,1002/1335,
100038425,"Governor","Constitution","","","Statewide Partisan",4,,100063718,"Aaron Auer",12/9/2018 7:21:44 AM,1,10,0.0122249388753056,1002/1335,
100038425,"Governor","Democrat, Working Families","","","Statewide Partisan",4,,300027544,"Kate Brown",12/9/2018 7:21:44 AM,1,158,0.193154034229829,1002/1335,
100038425,"Governor","Libertarian","","","Statewide Partisan",4,,100063719,"Nick Chen",12/9/2018 7:21:44 AM,1,15,0.0183374083129584,1002/1335,
100038425,"Governor","Independent","","","Statewide Partisan",4,,100061848,"Patrick Starnes",12/9/2018 7:21:44 AM,1,38,0.0464547677261614,1002/1335,
100038425,"Governor","Progressive","","","Statewide Partisan",4,,100064101,"Chris Henry",12/9/2018 7:21:44 AM,1,3,0.00366748166259169,1002/1335,
100038425,"Governor","Republican","","","Statewide Partisan",4,,100060616,"Knute Buehler",12/9/2018 7:21:44 AM,1,594,0.726161369193154,1002/1335,
300024025,"County Commissioner, Position #1","","","","WHEELER",5,,9901,"Write-in",12/9/2018 7:21:44 AM,1,366,0.449079754601227,3/3,
300024025,"County Commissioner, Position #1","","","","WHEELER",5,,300028793,"Sharon Helms",12/9/2018 7:21:44 AM,1,144,0.176687116564417,3/3,
300024025,"County Commissioner, Position #1","","","","WHEELER",5,,300028792,"Rick Paul",12/9/2018 7:21:44 AM,1,305,0.374233128834356,3/3,
100038493,"State Senator, 30th District","","","","SD 30",9,,9901,"Write-in",12/9/2018 7:21:44 AM,1,0,0,93/93,
100038493,"State Senator, 30th District","Democrat","","","SD 30",9,,100063726,"Solea Kabakov",12/9/2018 7:21:44 AM,1,146,0.190849673202614,93/93,
100038493,"State Senator, 30th District","Republican","","","SD 30",9,,100063725,"Cliff Bentz",12/9/2018 7:21:44 AM,1,619,0.809150326797386,93/93,
300024026,"County Treasurer","","","","WHEELER",11,,9901,"Write-in",12/9/2018 7:21:44 AM,1,31,0.052901023890785,3/3,
300024026,"County Treasurer","","","","WHEELER",11,,300025114,"Sandra Speer",12/9/2018 7:21:44 AM,1,555,0.947098976109215,3/3,
300024027,"Council Position #1","","","","CITY OF FOSSIL",12,,9901,"Write-in",12/9/2018 7:21:44 AM,1,9,0.0508474576271186,1/1,
300024027,"Council Position #1","","","","CITY OF FOSSIL",12,,300025118,"Melanie K Sperry",12/9/2018 7:21:44 AM,1,168,0.949152542372881,1/1,
300024028,"Council Position #2","","","","CITY OF FOSSIL",13,,9901,"Write-in",12/9/2018 7:21:44 AM,1,9,0.0538922155688623,1/1,
300024028,"Council Position #2","","","","CITY OF FOSSIL",13,,300034727,"Jerry Beckham",12/9/2018 7:21:44 AM,1,158,0.946107784431138,1/1,
