ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100038421,"US Representative, District 2","","","","US Congressional District 2",1,,9901,"Write-in",12/9/2018 7:17:56 AM,1,6,0.000722282412423258,304/381,
100038421,"US Representative, District 2","Democrat, Working Families","","","US Congressional District 2",1,,100060598,"Jamie McLeod-Skinner",12/9/2018 7:17:56 AM,1,1894,0.228000481521608,304/381,
100038421,"US Representative, District 2","Independent","","","US Congressional District 2",1,,100060602,"Mark R Roberts",12/9/2018 7:17:56 AM,1,403,0.0485133020344288,304/381,
100038421,"US Representative, District 2","Republican","","","US Congressional District 2",1,,100061546,"Greg Walden",12/9/2018 7:17:56 AM,1,6004,0.72276393403154,304/381,
100038425,"Governor","","","","Statewide Partisan",4,,9901,"Write-in",12/9/2018 7:17:56 AM,1,15,0.00181510164569216,1002/1335,
100038425,"Governor","Constitution","","","Statewide Partisan",4,,100063718,"Aaron Auer",12/9/2018 7:17:56 AM,1,126,0.0152468538238141,1002/1335,
100038425,"Governor","Democrat, Working Families","","","Statewide Partisan",4,,300027544,"Kate Brown",12/9/2018 7:17:56 AM,1,1572,0.190222652468538,1002/1335,
100038425,"Governor","Libertarian","","","Statewide Partisan",4,,100063719,"Nick Chen",12/9/2018 7:17:56 AM,1,132,0.015972894482091,1002/1335,
100038425,"Governor","Independent","","","Statewide Partisan",4,,100061848,"Patrick Starnes",12/9/2018 7:17:56 AM,1,347,0.0419893514036786,1002/1335,
100038425,"Governor","Progressive","","","Statewide Partisan",4,,100064101,"Chris Henry",12/9/2018 7:17:56 AM,1,49,0.00592933204259439,1002/1335,
100038425,"Governor","Republican","","","Statewide Partisan",4,,100060616,"Knute Buehler",12/9/2018 7:17:56 AM,1,6023,0.728823814133591,1002/1335,
100038321,"State Representative, 60th District","","","","HD 60",6,,9901,"Write-in",12/9/2018 7:17:56 AM,1,91,0.0160607130250618,55/55,
100038321,"State Representative, 60th District","Republican, Democrat, Independent","","","HD 60",6,,100060664,"Lynn P Findley",12/9/2018 7:17:56 AM,1,5575,0.983939286974938,55/55,
100038493,"State Senator, 30th District","","","","SD 30",9,,9901,"Write-in",12/9/2018 7:17:56 AM,1,15,0.00186358553857622,93/93,
100038493,"State Senator, 30th District","Democrat","","","SD 30",9,,100063726,"Solea Kabakov",12/9/2018 7:17:56 AM,1,1461,0.181513231457324,93/93,
100038493,"State Senator, 30th District","Republican","","","SD 30",9,,100063725,"Cliff Bentz",12/9/2018 7:17:56 AM,1,6573,0.8166231830041,93/93,
300024090,"County Clerk","","","","Countywide",10,,9901,"Write-in",12/9/2018 7:17:56 AM,1,45,0.00770152319014205,17/17,
300024090,"County Clerk","","","","Countywide",10,,300034777,"Stefanie Kirby",12/9/2018 7:17:56 AM,1,5798,0.992298476809858,17/17,
300024091,"County Commissioner Position 3","","","","Countywide",11,,9901,"Write-in",12/9/2018 7:17:56 AM,1,30,0.0038265306122449,17/17,
300024091,"County Commissioner Position 3","","","","Countywide",11,,300034779,"Bruce Nichols",12/9/2018 7:17:56 AM,1,3642,0.464540816326531,17/17,
300024091,"County Commissioner Position 3","","","","Countywide",11,,300034778,"Bill Harvey",12/9/2018 7:17:56 AM,1,4168,0.531632653061225,17/17,
300024092,"County Treasurer","","","","Countywide",12,,9901,"Write-in",12/9/2018 7:17:56 AM,1,42,0.00686274509803922,17/17,
300024092,"County Treasurer","","","","Countywide",12,,300034780,"Alice Durflinger",12/9/2018 7:17:56 AM,1,6078,0.993137254901961,17/17,
300024485,"Baker City Council","","","","City of Baker City",13,,9901,"Write-in",12/9/2018 7:17:56 AM,1,188,0.0157943375619592,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035306,"Carly Annable",12/9/2018 7:17:56 AM,1,1473,0.123750315046627,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035312,"Morgan Leigh DeCarl",12/9/2018 7:17:56 AM,1,896,0.0752751407208267,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035313,"Daryl DeMoss",12/9/2018 7:17:56 AM,1,951,0.0798958245820381,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035308,"Slade Elbert",12/9/2018 7:17:56 AM,1,887,0.0745190288162648,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035311,"Randy Schiewe",12/9/2018 7:17:56 AM,1,1212,0.101823069814333,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035305,"Kevin Luckini",12/9/2018 7:17:56 AM,1,941,0.0790557002436361,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035304,"Raymond (Rick) Rienks",12/9/2018 7:17:56 AM,1,761,0.0639334621523985,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035307,"Ken C Gross",12/9/2018 7:17:56 AM,1,1336,0.112240611610518,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035309,"Lynette Perry",12/9/2018 7:17:56 AM,1,2300,0.193228597832479,5/5,
300024485,"Baker City Council","","","","City of Baker City",13,,300035310,"Doni Bruland",12/9/2018 7:17:56 AM,1,958,0.0804839116189196,5/5,
300024306,"Haines City Council","","","","City of Haines",14,,9901,"Write-in",12/9/2018 7:17:56 AM,1,7,0.014,1/1,
300024306,"Haines City Council","","","","City of Haines",14,,300035035,"Katie Jones",12/9/2018 7:17:56 AM,1,149,0.298,1/1,
300024306,"Haines City Council","","","","City of Haines",14,,300035034,"Don J Adcock",12/9/2018 7:17:56 AM,1,138,0.276,1/1,
300024306,"Haines City Council","","","","City of Haines",14,,300035036,"June Falcon",12/9/2018 7:17:56 AM,1,127,0.254,1/1,
300024306,"Haines City Council","","","","City of Haines",14,,300035037,"Angie Shurtleff",12/9/2018 7:17:56 AM,1,79,0.158,1/1,
300024307,"City of Haines Mayor","","","","City of Haines",15,,9901,"Write-in",12/9/2018 7:17:56 AM,1,26,0.153846153846154,1/1,
300024307,"City of Haines Mayor","","","","City of Haines",15,,300035038,"Jim Brown",12/9/2018 7:17:56 AM,1,143,0.846153846153846,1/1,
300024478,"Halfway City Council","","","","City of Halfway",16,,9901,"Write-in",12/9/2018 7:17:56 AM,1,54,0.182432432432432,1/1,
