ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100038421,"US Representative, District 2","","","","US Congressional District 2",1,,9901,"Write-in",12/9/2018 7:21:30 AM,1,2,0.000225784601490178,304/381,
100038421,"US Representative, District 2","Democrat, Working Families","","","US Congressional District 2",1,,100060598,"Jamie McLeod-Skinner",12/9/2018 7:21:30 AM,1,3006,0.339354256039738,304/381,
100038421,"US Representative, District 2","Independent","","","US Congressional District 2",1,,100060602,"Mark R Roberts",12/9/2018 7:21:30 AM,1,456,0.0514788891397607,304/381,
100038421,"US Representative, District 2","Republican","","","US Congressional District 2",1,,100061546,"Greg Walden",12/9/2018 7:21:30 AM,1,5394,0.608941070219011,304/381,
100038425,"Governor","","","","Statewide Partisan",4,,9901,"Write-in",12/9/2018 7:21:30 AM,1,10,0.00112968820605513,1002/1335,
100038425,"Governor","Constitution","","","Statewide Partisan",4,,100063718,"Aaron Auer",12/9/2018 7:21:30 AM,1,145,0.0163804789877994,1002/1335,
100038425,"Governor","Democrat, Working Families","","","Statewide Partisan",4,,300027544,"Kate Brown",12/9/2018 7:21:30 AM,1,2635,0.297672842295526,1002/1335,
100038425,"Governor","Libertarian","","","Statewide Partisan",4,,100063719,"Nick Chen",12/9/2018 7:21:30 AM,1,111,0.0125395390872119,1002/1335,
100038425,"Governor","Independent","","","Statewide Partisan",4,,100061848,"Patrick Starnes",12/9/2018 7:21:30 AM,1,388,0.043831902394939,1002/1335,
100038425,"Governor","Progressive","","","Statewide Partisan",4,,100064101,"Chris Henry",12/9/2018 7:21:30 AM,1,45,0.00508359692724808,1002/1335,
100038425,"Governor","Republican","","","Statewide Partisan",4,,100060616,"Knute Buehler",12/9/2018 7:21:30 AM,1,5518,0.62336195210122,1002/1335,
100038493,"State Senator, 30th District","","","","SD 30",9,,9901,"Write-in",12/9/2018 7:21:30 AM,1,9,0.00106888361045131,93/93,
100038493,"State Senator, 30th District","Democrat","","","SD 30",9,,100063726,"Solea Kabakov",12/9/2018 7:21:30 AM,1,2799,0.332422802850356,93/93,
100038493,"State Senator, 30th District","Republican","","","SD 30",9,,100063725,"Cliff Bentz",12/9/2018 7:21:30 AM,1,5612,0.666508313539192,93/93,
100038397,"Judge of the Circuit Court, 22nd District, Position 3","","","","Circuit Court District 22",10,,9901,"Write-in",12/9/2018 7:21:30 AM,1,73,0.0136168625256482,32/32,
100038397,"Judge of the Circuit Court, 22nd District, Position 3","","","","Circuit Court District 22",10,,100063697,"Daina A Vitolins",12/9/2018 7:21:30 AM,1,5288,0.986383137474352,32/32,
300024075,"Jefferson County Clerk","","","","Jefferson",11,,9901,"Write-in",12/9/2018 7:21:30 AM,1,265,0.0409582689335394,15/15,
300024075,"Jefferson County Clerk","","","","Jefferson",11,,300034772,"Kate Zemke",12/9/2018 7:21:30 AM,1,6205,0.959041731066461,15/15,
300024076,"Jefferson County Sheriff","","","","Jefferson",12,,9901,"Write-in",12/9/2018 7:21:30 AM,1,145,0.0206729398346165,15/15,
300024076,"Jefferson County Sheriff","","","","Jefferson",12,,300017830,"Jim Adkins",12/9/2018 7:21:30 AM,1,6869,0.979327060165384,15/15,
300024080,"City of Culver Mayor","","","","City of Culver",13,,9901,"Write-in",12/9/2018 7:21:30 AM,1,5,0.0108695652173913,1/1,
300024080,"City of Culver Mayor","","","","City of Culver",13,,300035384,"Ginger Gann",12/9/2018 7:21:30 AM,1,147,0.319565217391304,1/1,
300024080,"City of Culver Mayor","","","","City of Culver",13,,300035405,"Nancy L. Diaz",12/9/2018 7:21:30 AM,1,308,0.669565217391304,1/1,
